"name","place_id"
"Yuan Cha 源茶","ChIJ2xXiRaMR2jERIDCWDjCnZ5A"
"Geylang Traditional Carrot Cake","ChIJxbsfTjIY2jERo75K3ltJSz8"
"LiHO TEA @ Junction 9","ChIJhxTC-_MR2jERVh-wncQDPKY"
"Create Kitchen","ChIJdf5p_lIa2jERkhXmfkJZqcQ"
"Subway (Bukit Gombak MRT)","ChIJD88rHDYQ2jERXHBxIYS_9Js"
"Cuba Libre","ChIJrxFeMKAZ2jERk5CNjBed76g"
"Old Street Bak Kut Teh","ChIJl3QEHMEb2jER1U6ylf0taIw"
"Flame Dice Beef Cube","ChIJCR8obQIZ2jER5MmENrrbEWQ"
"Ya Hua Bak Kut Teh","ChIJM-JE-LMX2jERtNEWLMMoMGU"
"Sher - Casual Dining & Bar","ChIJI5jQOP4T2jERgLYwIJ9iw3U"
"Share Tea","ChIJB40xn3EY2jERoaA2q0o6C5Q"
"Xiao Xiang Yuan","ChIJM_a0RDwY2jERxT_QjHtVSNQ"
"Whisk & Paddle","ChIJ7aoYFPg92jER2jM2zMAKjrY"
"Chimney Hookah Cafe","ChIJk0PHW9MS2jERVT7PCYGLMyM"
"The Canopy Cafe","ChIJZzcZelQY2jERXh2P6UonyJw"
"金旺 Handmade Bao & Dimsum","ChIJz2GbC4gb2jERlC7puC3kBOo"
"Boost Juice (Tampines 1)","ChIJQTOI2xE92jER6V12fZmy5uo"
"Nasi Lemak","ChIJuaxwKscW2jERAtooKTT0PiY"
"Nouri","ChIJq9pPbw0Z2jERqnm8RBMSAjY"
"Ye Lai Xiang Laksa","ChIJ75dBPqwT2jEReLsYkKAiv8g"
"Tuk Tuk Cha @ Habourfront Centre","ChIJmwYzaOIb2jER42L_3Ebjnb8"
"Tang Tea House","ChIJ3Uw1ljE92jERFM_ffPAjYLU"
"Cast Iron","ChIJoXpYbrAZ2jERh3u_kTGs5NI"
"Nan Hwa Chong Fish Head Steamboat Corner","ChIJiyr9NcQZ2jERGjg8GyTCd0c"
"Changi Village Fried Hokkien Mee","ChIJP9qVv9EW2jER0RrKHFBUf0Y"
"Juice Paradise","ChIJBwCQTfcX2jEREOJjSOKN5Ro"
"FairPrice Finest Scotts Square","ChIJmb2-YY0Z2jERUxx5nU1r6F4"
"MacKenzie Rex Restaurant","ChIJkQGWmbwZ2jERRuDwN6RisFk"
"Burger & Satay","ChIJEaxV6bM92jERWnE8kJ72xwc"
"Din Tai Fung","ChIJhbwS4A4Q2jERJO_vI09C0bg"
"Don Pie","ChIJyRx6mlgZ2jERpQGC3NkmDbc"
"Subway","ChIJAybKOeIb2jERktSah2QULcE"
"Streats Hong Kong Cafe","ChIJqz8DdOQ92jERFRdS0kK2lps"
"Hai Yan BBQ Seafood","ChIJ5SNx8OsZ2jERzcZTgn4OBSs"
"Marks & Spencer Food","ChIJpxh8rg4Z2jER8z2hj8RUNbw"
"Toast Box","ChIJyblfQRgY2jERPgca9S61zEM"
"Pastamania - Tampines Mall","ChIJzR3LlxE92jERLy0nImv7QkU"
"LeNu","ChIJfa8Tm28U2jERjff2RzbH7vE"
"Easy Noodles Bar","ChIJjWxPc44Z2jERaamkONpiUV4"
"銀座天丼いつき","ChIJ1-bJ2GwZ2jERh2toAu5HJcE"
"Brothers Ramen","ChIJ9ckAahMZ2jERPRgMsRUBXho"
"PAUL Bakery @ Westgate","ChIJl-HnDg8Q2jERFNxC9yVQYRw"
"Little House of Dreams","ChIJX_5ytzwa2jERiLw-UukM5ws"
"Kopitiam - Pasir Ris West Plaza 2","ChIJ86jAoZU92jER2QUWrqnU7Uw"
"Marché Mövenpick","ChIJfbpQ-a4Z2jERJ_e6blUJ6qs"
"A Han Bakes","ChIJH7cZK_4W2jERhOFtdkFPFlg"
"Delicious","ChIJMdBuFWIQ2jER5PWUQ1gHcO4"
"Creamology","ChIJn0B6it4P2jERUhG3HFSFoak"
"Drums Cafe","ChIJwYOEf-gS2jERIXMKBOY8FfA"
"Seoul Garden Tampines Mall","ChIJWZqClhE92jERzJzGOeZTeKM"
"The RANCH Steakhouse By ASTONS","ChIJTcowL6AZ2jERQ9WvLGgwyOI"
"The Flourist","ChIJ-bTW9ms92jERIK4wTUsGSrk"
"SaladStop!","ChIJVVUVxA8Z2jERdCC5xgTbtus"
"Crab Corner","ChIJY18bnYAF2jERiP-h3j9bNEE"
"Mao Shan Wang","ChIJXdhTPnMZ2jERF58lhIv3JFg"
"Nunsongyee Korean Dessert Cafe","ChIJQXq7proZ2jERYQWvwWHmoiE"
"As-Safeera Restaurant","ChIJo4MgIQgX2jERsmedNxHs1tc"
"Khoon's Katong Laksa & Seafood Soup","ChIJHeJbwNEW2jERFSHGJOJcgMM"
"Sin Kee Chicken Rice","ChIJWxhXSzca2jERvPTiHhLYZo4"
"5 Senses Bistro","ChIJzed3sdkb2jERczmgYDLhUE8"
"Collin's Grille Bento","ChIJqU1-EDsY2jERxFwSCl3fcaI"
"Gelare","ChIJoSfu5g0Q2jER_20PR_9Ne9A"
"Bottle Shop @ Timbre+","ChIJV87i3E8a2jEROmvbonyu-2A"
"Island Bowl Snack Bar","ChIJEVNVVdUW2jERWNSWJBXYS8I"
"WOK HEY","ChIJMaW8nDcW2jER1BHRGH3rWig"
"Mouthful Cafe","ChIJITthGBIZ2jERc3ewKMDXexU"
"Each-a-cup - E!hub @ Downtown East","ChIJseMqKLQ92jERIqS5yL8RLjM"
"Kabe No Ana Pasta","ChIJxyAVvKYX2jER3_Ytf6ahiFQ"
"AL HABIB INDIAN MUSLIM FOOD","ChIJIaqj5BIT2jERyXC76l8ANIc"
"Sō Ramen (Nex)","ChIJCW1YuaYX2jER3j6z3UZG4pc"
"Salt Grill & Sky Bar by Luke Mangan","ChIJy-Yl3Y0Z2jERGIXafflCHiw"
"McDonald’s North Bridge Road (NBR)","ChIJqU6r_6QZ2jER4uzIpVE4DS4"
"Jones The Grocer","ChIJJymUrDwa2jERXspExDPbVTI"
"Chai’s Original Sliced Fish Soup","ChIJF3vIf2EZ2jERAnHJEp2WNOA"
"Swis Ling Restaurant & Coffee Shop","ChIJZ_w_bnIZ2jERKZXSYeLgvKI"
"Sushi Tei","ChIJn63U1v8W2jERGRbZxk5Yxno"
"Kopitown","ChIJAUGt0J4Q2jERC0Vek54Y5yQ"
"Zhen Zhen Hainanese Chicken Rice 珍珍海南鸡饭","ChIJk10yAHUZ2jER1jHbYEMU8wg"
"UE BIZHUB EAST","ChIJIzk9K9g82jERY4qE-z3yQC8"
"阳光春饼烧烤店 Yang Guang Chun Bing","ChIJ0amrJjQY2jERW9hZA_TREfo"
"DrinkDings Mobile Bar Hire Solutions Singapore","ChIJIwC14h0Y2jERHtEWu3H0Doc"
"Fu Lin Men Grand Banquet","ChIJfwoAwKQZ2jERS-KbCGJMGQQ"
"SR Indonesian Cuisine","ChIJvTAIMhE92jERGbKV1mqiFBU"
"Genesis Vegan Restaurant","ChIJa9fwSMQZ2jERxS1XT0mUR_k"
"Holland V Fried Bee Hoon","ChIJGc8TpWsa2jERI8P8mZhzGLo"
"Chirashi King Kong","ChIJ0eiylGwZ2jERm9NH4caHCZ4"
"The Butcher's Kitchen","ChIJGQp2CK8Z2jERkgqV6t5tGpM"
"58 Minced Meat Mee","ChIJzxhNAfsP2jERhZrweTwXO1A"
"Yi Jia Food Centre (Chicken Rice)","ChIJK8k4zu8R2jEREGQDH7nSYCE"
"Hong Kong Lung Hwa Roasted Delight","ChIJnZUJgEIX2jERGlyijz_1cFw"
"Tiong Bahru Bakery Safari","ChIJcxeJwVUb2jERvrCvAClXz3I"
"Happy Crab","ChIJX_NhQbEZ2jER-G_q026Cs50"
"Toast Box - Shaw House","ChIJ22yJoI0Z2jERjQKVAd6RsFU"
"Noodle Thai Thai Kitchen - Beach Road","ChIJI0-icbEZ2jER7uSxOXAfc00"
"Hon Yu Food Court - Tian Tian Hainanese Curry Rice","ChIJ-4WwAn4Z2jERCtpEHfmWZp4"
"Boca Restaurant","ChIJ809FMA0Z2jER8bml1JZVEew"
"Tanaka Vegetarian","ChIJz2LJacQR2jERL5uRi-u6pKA"
"Club Six Music Pub","ChIJ44D_LW0Z2jERXBZ3-16mivg"
"Station 51 Bar Bistro Live Music","ChIJGcUgtLcZ2jERB6Ec_3tpVHI"
"Tong Fu Ju Sichuan Restaurant","ChIJB41-NgoZ2jERsc56Ddq313s"
"FairPrice Alexandra Road","ChIJwz3yHMEb2jERolztbVQZjiI"
"Hao Wei Xiao Chu","ChIJB1KZNEIQ2jERP3j60HXdKWs"
"Real Thai - Raffles City","ChIJw3p0K6QZ2jERn9Pq1nGATLE"
"Châteraisé (AMK Hub)","ChIJvQaj2uYW2jERH4JQM-OeXYI"
"The Patio","ChIJ95GKgaYQ2jER60BoYiZrTYk"
"Taste Original","ChIJZTd8Z-Ib2jERjtxDlcbskwg"
"La Petite Cuisine","ChIJMzgfmgYa2jER9rDPfw4qv1Q"
"Ocean Curry Fish Head","ChIJ__9vbTU92jER2p2hQ3dvXFs"
"Liao Fan Hong Kong Soya Sauce Chicken Rice Noodle","ChIJ2eV4E3MZ2jERQyxpLTf_SK0"
"Jalan Kayu The Prata Place","ChIJn0GIIJMX2jEREylwXj0J22I"
"Sushi Tei","ChIJN0cGKDAX2jERwlBFEaK3Rkk"
"Subway","ChIJa5P2SmAX2jER9hZ6A6cEvGo"
"Johan Paris Isetan","ChIJe9XEC40Z2jER7N_OYUZcoAs"
"Mount Faber Nasi Lemak","ChIJta3r9HIZ2jERs0Pm8XtyXC8"
"Cheng Mun Chee Kee Pig Organ Soup 正文志记猪什汤大王","ChIJ41SBLckZ2jERLPGpTf6I2u0"
"ThaiExpress","ChIJ__uNiAUQ2jERYjCOkkCFVto"
"Ottoman Kebab & Grill","ChIJ29a_6VIa2jER3oEuk5sfPTU"
"UTAGE Japanese Tapas&Sake bar - Boat Quay -","ChIJNbGKNgoZ2jERyoYQa32jIFY"
"Smiths","ChIJRdH4mu8Z2jER2VUDYVxkEeQ"
"West Grill Station Elias Mall","ChIJ9WHEv7492jERC-30cYALyIM"
"Richie's Curry Puff","ChIJ6wyKx94P2jER9SAQSsz6jmY"
"Canadian 2 for 1 Pizza","ChIJU8HiWaUX2jERYE12090vGGA"
"S. S. Kim Enterprises Pte Ltd","ChIJQx6s9wsG2jERRvENDp50BJQ"
"Eastern Rice Dumpling | Dong Yuan Bak Chang","ChIJ6eSTE9kZ2jERX0SihemdL9k"
"Cold Storage Sentosa Cove","ChIJsaiDp7Ye2jERGI5rv03RDCg"
"D'Bun Pte Ltd","ChIJA-flXg0Y2jERG6Zz4YNJF3Q"
"Ministry Of Rojak Simpang Bedok","ChIJnSJFns492jERi8NH6ElJH78"
"PPT Lodge 1B Workers Dormitory","ChIJs4XzlesV2jEROrAqicAMkxs"
"Ashino","ChIJ40FOOaQZ2jER-xI33zC_ysg"
"Nya Nya","ChIJPRvq5q4Z2jER7-lqsfSIyQM"
"Heng Heng Coffee Shop","ChIJx4yYZeUW2jERSA-oXdh5-PY"
"Whole Earth","ChIJ01wV1WwZ2jERSk88-PrWNFE"
"A-One Claypot House","ChIJt4YXkRYX2jERmcN1IgxcxUg"
"Asian Grill Yummitori","ChIJ-RxC4Q0Z2jERIy45BD2uVuU"
"Pepper Lunch Express - Raffles City","ChIJp4zYJ6QZ2jER99Ut5PlYYFM"
"Artisan Boulangerie Co. - Asia Square Tower 2","ChIJzV8SihEZ2jERYbpF47_tzM0"
"Camp Kilo Charcoal Club","ChIJz0wSEbUZ2jER5B8tb8CTF08"
"The 1872 Clipper Tea Co.","ChIJr6i_v40Z2jEREPlet1vuOkI"
"DumPukht","ChIJT1vLPwoZ2jERDZJWgQJaYG4"
"Vietnamese Delight Pho 99","ChIJ0dRwYw0Z2jERtz1JHcKikEk"
"Top Seafood Restaurant","ChIJbysncjU92jERpuHahz4xMxQ"
"XIAO LIN KITCHEN","ChIJpZ1ukLcZ2jER-Q-z-EcsktA"
"G Bar & Grill","ChIJH-h2M9Yb2jER9SbIXA0qv1M"
"Kitchen No.8 八號廚房","ChIJ310IroEU2jERutJ0P0WnFBI"
"El Sheikh Restaurant","ChIJ7zdrRLEZ2jERgDUNMKGFOWo"
"The Clef Cafe","ChIJU4zkk5kP2jERgxYGPRrc2l4"
"Mookata Home Thai Kitchen","ChIJ-RBMrsUZ2jER8kQb0fwBId0"
"Gado & Grill","ChIJY16AqG8U2jERvnavcbuRMxQ"
"Yun Ga Traditional Korean Restaurant","ChIJSYGeCXIY2jERMf3CjkFvA8E"
"My Awesome Cafe","ChIJ83SVew0Z2jERsfl0iOB4Pco"
"Indocafe","ChIJx-CItu0Z2jER4Rmphah97F0"
"HAN BING CAFÉ","ChIJ1y-nmgYa2jERWDlO0twJmq4"
"Chocolate Origin","ChIJ4-sf8ksY2jER0qVhQK83P6w"
"Sheng Siong Supermarket","ChIJI7lMoVkW2jERW5QHvDCXZQw"
"Sunny Fishball Noodles","ChIJ8em_zp4Q2jERqZ7L4Ia41Ow"
"Arasi","ChIJg56D-ykY2jERBn04dCm0ZMI"
"大诚•小厨 Big & Small Restaurant (原珍厨明苑 Jim Garden)","ChIJxSpEHm0Z2jER0OaF8TBIuYk"
"Old Chang Kee","ChIJ3f5DSXMZ2jER4pY-smFM0Po"
"Bao Today","ChIJt7a1YKgZ2jERAQl2o6wqE9g"
"The NCO Club","ChIJIfYf5qUZ2jERcCwy_KAaIGc"
"TOMYUM MAMA","ChIJfzxP6zoX2jERFkh9HEydUac"
"Monument Lifestyle","ChIJd_wYFG0Z2jERZD8XxH7x324"
"Viva! Food Court","ChIJz4jYRqMT2jERRD6Dw1DumUc"
"Sea Salt","ChIJMaVCmpYQ2jERLWLwXAD5TRc"
"HJH Aishah Omar & Family Malay Rice & Yong Tau Foo","ChIJK3oRPRcY2jERsBt5JRAv8tg"
"Pizza Hut Bedok North","ChIJVVVVpVE92jER6rs6p_FIIbo"
"First Thai","ChIJc8RRdqUZ2jERY2sCeb_4EQk"
"Xin Xin Cafe","ChIJj4Ael7kZ2jERfYN-3IepDg8"
"Aces Gastrobar","ChIJybOrsH0Z2jERcpjjnqbWxH4"
"Old Chang Kee","ChIJ2f_E2o4a2jER0U4ErY5FTIQ"
"Super Star K","ChIJEz01O20Z2jERJBN7cUBJJaI"
"Nature Park Seafood","ChIJ8Tbg094W2jERlawCMj7puPg"
"Bakerzin","ChIJzYgqhAIZ2jERbeSaUsWzt0c"
"Lei Garden Restaurant Chijmes","ChIJNfw8b6QZ2jERDj-WK2kAsPw"
"Lil' Papas","ChIJHcQepZIZ2jERtux1dCb9B4I"
"Black Nut","ChIJ6_m50pYZ2jERzQ04fZZ3bB4"
"IRVINS Salted Egg","ChIJCwRb1JAZ2jERzHtpQgN2q0o"
"Orang Ramai","ChIJG_-QbQ8Q2jERx0YR53RpFKA"
"Majestic Bay","ChIJkabTRQIZ2jER5umTsmhUWgo"
"Annalakshmi Janatha","ChIJKV3ABg0Z2jER1hwXNCCm39I"
"The Red Chilli Cafe","ChIJhx58RxMZ2jEREqVeK3fmi64"
"Ah Lim Bak Chor Mee","ChIJP_ZhtKQi2jER_CV7R6-XtVs"
"Barcook Bakery","ChIJdeQYM7oZ2jERj_YDC9SLrUc"
"Blk 121 ANG MO KIO AVE 3 coffee shop","ChIJp82Jjd0W2jER7HM05FBLs6k"
"Chicken Rice","ChIJm-LJIyAa2jERtmAfhI_Ys1U"
"Royce'","ChIJ9_oLuKYX2jERO7e3FzhPW50"
"Peony Jade @ Keppel Club","ChIJD4ns4ugb2jERIUBR8pcweVc"
"Swagat Indian Restaurant","ChIJd98H0csR2jERRmRqWBBpXyw"
"Fun Toast","ChIJoTvL3pwZ2jERXgHH9EVgLc0"
"Sin XiongJi Noodle House","ChIJ8-XKkGwZ2jER-pHsCsPTjig"
"KFC","ChIJaz-wlekR2jEResJerRfD48Q"
"Beach Cabana","ChIJq-WA1a892jERTTi_0yTopnk"
"Tiger Sugar","ChIJxcR52fQZ2jERTJFyBMJric4"
"Penang fried kway teow","ChIJ--pW2pYZ2jERbgoksi4wQGg"
"One Canton","ChIJPx-_sboZ2jERJKbMM43LI7U"
"Kian teck eating house pte ltd","ChIJa7SM3ocP2jERa1IuWZsXUFI"
"Bee Cheng Hiang Bakkwa (Ang Mo Kio Central)","ChIJn-mepB0X2jERH31SaFJ_rIc"
"Botan","ChIJ56PGZQwZ2jERdKab3cIFod4"
"Fisher Tavern Seafood","ChIJ6QPQqVYRBBAR5MW57n3UsyE"
"Supreme Vege 善心缘","ChIJs2Wgx6QZ2jERGZRjo0rnybI"
"5 Little Bears","ChIJAQBALo4a2jEReUUEwIFejnc"
"Polar Puffs & Cakes","ChIJ1wpEkOkR2jER_M5c0d8puq4"
"Lao Jiang Superior Soup","ChIJeaHJC4oQ2jER3ksU_1vz-uI"
"Chuan Ming Fu Hotpot","ChIJUYrfdKUX2jER-DCU5CpY_OM"
"Food On Fire","ChIJdx6ibgwZ2jERMRsGAsAqbxA"
"Vegetarian Food 斋","ChIJw5rrWboZ2jERKDsBIABXErg"
"Traditional Famous Prawn Mee (branch)","ChIJZ8-QKB4X2jER5shuM15PGVU"
"(Hakka) Ampang Yong Tou Fu","ChIJ1SjaYfsR2jERanObHTFex_o"
"HomeBrew","ChIJs2r5LGAZ2jER4WtovcEXZlk"
"Smöoy","ChIJAfQGHg8Q2jERHMPq-G_wdw8"
"Dancing Fish Signature","ChIJcdIgCJsZ2jERJPOIYn9AI-U"
"Q Gen Sarawak Noodles","ChIJr3vNIA0Z2jERddexIwtvey8"
"newEcon - Top Choice Supermarket","ChIJd2T4K8ci2jERzwSYYmQlObE"
"The Soup Spoon","ChIJseOz8REZ2jERZ1gneY4UpGA"
"Ruth's Chris Steak House Singapore","ChIJ3dkz9agZ2jER76c7TwHdtB4"
"Crab Song Seafood Restaurant","ChIJF3xhKnMZ2jER0NgGffkxfHo"
"Cafe Bollywood","ChIJB-FiCLEZ2jERLH0sCZPc8AY"
"Uncle G's Handmade","ChIJi0ZJmYwZ2jERVGtgovh3YNk"
"Genki Sushi - Bugis+","ChIJZ2n25boZ2jER78eAoR_rp0I"
"오빠짜장","ChIJ1Y23JG0Z2jERd-Nu97JMKUQ"
"Ho Kee Pau","ChIJC8FalhE92jERs2eaTPDrC9k"
"Hotdogs Inc (2016) Pte Ltd","ChIJicSOkrwZ2jERRNHuKufB7A4"
"Sushi Tei","ChIJN_i8Ig492jERfjDQQ1igKXI"
"Saveur Thai At Kaki Bukit","ChIJEQ82N-IX2jERt1vdBDTXkRU"
"MVO Marketing (S) Pte Ltd","ChIJ09fRjL0a2jERkEVLzdVg8mA"
"DJ Bakery","ChIJO-s79Qw92jEREeDl6niperk"
"Crown Coffee @ SIT","ChIJR4Jb9Fka2jERg0-24v6KVug"
"Anjappar Chettinad Restaurant","ChIJ8SAWOMcZ2jER5nfbE91MBT4"
"HJH Yang Chek Nasi Rawon & Mee Rebus","ChIJUfs6TjIY2jERCHFzDN9Uu3g"
"Happy Days","ChIJC_16zUw92jERJ4CCFSR0_Zs"
"7th Mile Seafood","ChIJhUNSNmIQ2jERkJMlzfgNlBk"
"Boon Garden Sea Food Restaurant","ChIJtaMut4EU2jERoISjBXJUnF0"
"Giant Express - Jalan Membina","ChIJ502VRHwZ2jERn80qua87iWE"
"Cranky Cats x Hatter Street (Crawford)","ChIJr6CAlLYZ2jER3Ey9SnlvhIg"
"Greenleaf Cafe","ChIJI7QaibgZ2jERZoWh_1pP62A"
"Ananda Bhavan","ChIJ37O81dk82jER1W0o3_IuKzM"
"C M K 2001 Restaurant","ChIJafRBxccZ2jERScXJgOP7738"
"Drink Culture","ChIJh4Hl9XIZ2jERP_Al3CqT4hM"
"Pizza Hut","ChIJMbnCRLsR2jERwAVmYFbwTec"
"Pezzo","ChIJ5VQUjw0W2jERcI33rTcYZ94"
"Feng Wei Teochew Porridge 峰味潮州糜","ChIJ36KjzsEb2jER2scO-Aqbxv8"
"Fish Master","ChIJi1Av6TE92jERM0SjsaFVeVM"
"Settlers Cafe","ChIJt8-t5AoZ2jERvzFjJ4RlKg8"
"Phoenix Indian Restaurant","ChIJ-d2VabkR2jERYQ1K_MKnO1M"
"SteaksnSurf","ChIJfbpQ-a4Z2jERWO0b9y_nEhU"
"The Garden Slug","ChIJdzt92QsY2jERbh4sdYZ4Foo"
"SaladStop! Capital Tower","ChIJQ8Em_BIZ2jER-4Iv3v03Hu4"
"Prime Supermarket","ChIJEZPa3ckZ2jERfK1TlSGo_Ts"
"Sinar malay seafood","ChIJHZE1m8YW2jERWmp04EER3d4"
"Lou Yau","ChIJfzUvzzUT2jERce-AA3asaKI"
"YiShun 925 Hainanese Chicken Rice","ChIJZUt-H28U2jERFthxClOfmsU"
"Anglo Indian Cafe & Bar","ChIJkTucQ6QZ2jERZwNp1_vm5_M"
"Streats","ChIJ4VNxIMYZ2jERxv4YPC6Nb9A"
"Green Sky Fried Kway Teow","ChIJ2a9IsdYi2jERoJIoNKra-2k"
"RKS INDIAN FOOD STALL","ChIJY8Pq1P4F2jERkSHZmmZo9d8"
"Akbar 24 Hours Restaurant","ChIJE_3sEWsZ2jERhfKtyNOVstA"
"Hand In Hand Beijing Restaurant","ChIJUcImHLgZ2jER4dEtGLOhpZY"
"Sakari Sushi","ChIJYWuy22wZ2jEReYQZ5RWDBN8"
"McDonald’s Causeway Point","ChIJ7eVXlqgT2jERLDbBmiS6JhQ"
"Hong Heng Beef Noodle Soup & Laksa","ChIJRSkkc9kW2jERbhBUs7q4CY4"
"Chicken Hotpot (Bedok Point)","ChIJU_4PmLQi2jERLjLbrbX7EXQ"
"Quench! Bistro & Bar","ChIJncjPBA8U2jERLHgoRUwW0Ek"
"Savoury","ChIJee8ctn4W2jERvVU4MnOHVyI"
"Raj Restaurant","ChIJE1u78EMa2jERbEnmDns_vQo"
"Starbucks","ChIJWZXzrxMZ2jERzrYb3pGMkZA"
"BK Eating House","ChIJwUlcaQoZ2jERvd0lnSmUiS8"
"Keong Saik Bakery","ChIJTeynfHIZ2jERIErgjSMmm7o"
"Swee Heng 1989 Classic","ChIJi5NjLo4a2jEREpiQqNml_Nc"
"Men Don Tei","ChIJ969o-6892jER2u-2_7g8xKk"
"Haru - Japanese Korean Inspired Bowls","ChIJ_fhWqzkY2jER8mwTn7I7kL0"
"Eat at Taipei","ChIJiTSs5K4Z2jERaFaSa3xeb9c"
"Greendot Vivocity","ChIJVwN6mlgZ2jERcGwJ_iTdaXc"
"The Good Boys Juice And Coffee Bar","ChIJuyzRDZIX2jERHx4KCDBI9ao"
"Alt. Pizza - Tampines","ChIJv7XkoRE92jERM__2Pd6Rymo"
"Mikoto Singapore","ChIJgxwfCp4Z2jERcGLGFkDyFQM"
"Hakka Yong Tow Foo","ChIJ30r527cZ2jERKk9xJeInR70"
"Burger King","ChIJ3bNYuWYX2jERKX0XGnXOwVc"
"Mamanda Restaurant","ChIJk8sLO7EZ2jER_BqFOsIT-ms"
"Subway","ChIJGe2Jmu8Z2jERT0PSrjr_Vlo"
"Fifth Season Tangra Chinese Restaurant","ChIJPQnKqsAZ2jERGyrGevX3Jew"
"Albert Cafe and Restaurant","ChIJJ4BLSbkZ2jERRoOtAOxyd2w"
"Legends Cafe","ChIJr3w_2QsY2jER0_lLKJg5SGQ"
"Din Tai Fung","ChIJCY4rragZ2jERJth5CEaPbWE"
"O.BBa Jjajang","ChIJ1Y23JG0Z2jERCNoLztj3Zmk"
"Pek Kio Market / Food Centre","ChIJKcCAXsMZ2jERJtnerWi_JYw"
"Rochor Original Beancurd","ChIJiW3b9rsZ2jERaeFjHM6s6Lo"
"McDonald's Woodlands Civic Centre","ChIJIbifRP8S2jERpl2_4K-xjHk"
"Star Yong Kwang Seafood","ChIJSyuSdswb2jERC0bN4WJT88Q"
"Anti:Dote","ChIJZ9ocfqYZ2jERJNsj5nhUxsM"
"Blanco Court Prawn Mee","ChIJJUHYrbEZ2jERVRzg3JSGR9o"
"Coffee & Toast Tampines Mall","ChIJi6UXlhE92jERc92JLQLDyuk"
"Joe’s Thai Kitchen","ChIJIadbw8sb2jER3i-OvZSCBGk"
"Rojak. Popiah & Cockle","ChIJ3x7is3IZ2jERIjV-cc9gbWI"
"O Banh Mi","ChIJ7bRv034Z2jER3EjhAXl_ciE"
"TORI-Q","ChIJQ-_5TiI92jERPCnQXLYbfks"
"Jurong Provision Shop_ICON","ChIJmSlJRKUb2jERG_JxdYHbhIU"
"Aman Restaurant","ChIJ35vk0egW2jERghYvY4z26pI"
"Legendary Bak Kut Teh","ChIJL0tIXQoZ2jERqZol-EC-Up8"
"545 Whampoa Prawn Noodles","ChIJP-gkM78Z2jERkC39WJ-_Ysk"
"8 Degree Lounge Bukit Batok","ChIJ5ceO_jgQ2jERHPj7pKwRhAo"
"PUTIEN Marina Square","ChIJ84FCX6gZ2jER3WZT4yKVWUE"
"The Garden Restaurant","ChIJ5SCE0q4e2jERAo7Bl6b1yTA"
"Kebabs & More","ChIJZRzs5HIY2jERri3KrdL_cqw"
"Starbucks","ChIJW4iqAoo82jER72WCiDE7BCI"
"Texas Chicken","ChIJEwL7vFgZ2jER3oTY1MXA3MU"
"Starbucks","ChIJgQUi_k4Y2jERJQ93EsSUHP0"
"McDonald's Lucky Plaza Dessert Kiosk","ChIJHXFAbZIZ2jERhfnmAKqPF-c"
"SOON HENG KWAY CHAP @ SILVER SPOON","ChIJG36SyWMU2jER7DcVVicGHPo"
"Tip Top Curry Puff","ChIJO9AtrQ4Z2jERSucUoHnJt2Y"
"Joo Siah Bak Koot Teh","ChIJlS_61hgQ2jERtagY8-o8qb8"
"Maru Japanese Restaurant","ChIJcy26p2wZ2jERU_eCyW7fRH8"
"Beer Thai Restaurant","ChIJ0YjYlbMZ2jERm31TggPLRJI"
"Thai Dynasty Makan","ChIJMSBFtMcP2jERGH8AYeNlAK0"
"Jenny Bakery Singapore","ChIJY4E17uMW2jER9Q1y6sKOeEo"
"Dunkin' Donuts","ChIJLUUmp8gZ2jERXba941e52Us"
"Fatty Ox HK Kitchen","ChIJ3z2MH3MZ2jER5VZxwFfXs1A"
"Chong Pang Huat","ChIJiTZlfG8X2jERnv_5lu8GQkk"
"Teafolia","ChIJCXmePLMi2jER1671DvBsWFM"
"Orchard Yong Tau Fu","ChIJHYyk7JYZ2jERQxrGQbJiGlA"
"Brewerkz Indoor Stadium","ChIJXTVmmU4Y2jERU5TTikpAHSI"
"McDonald's","ChIJgY71BEIZ2jERwrDTyHjdHJs"
"Azmi Restaurant","ChIJ88dgescZ2jERV7-0nx0kNkM"
"Penang Laksa","ChIJwWTD2okQ2jER4QiSY7cATMA"
"A1 Porridge","ChIJR9D0wEsY2jERwuW2I3T-MF0"
"Aloha Poké","ChIJw8ysyw4Z2jERKSXchgr0-Bo"
"Ultimo Pub","ChIJKSoANi5t2jERYuUtPdwCqjs"
"Tiong Bahru Fried Kway Teow","ChIJC3LA83kZ2jERttJkLnrf0Fo"
"Village Cafe","ChIJHwBwoDE92jERVxFQ7Dl8muc"
"Ming Kitchen Seafood Restaurant - 166 Woodlands","ChIJQy2HrawT2jER_m0zBAgSsW4"
"Tian Yi Vegetarian Food 天一素食","ChIJnbFxZuUW2jERLDM2BYMlCEg"
"Pizza Hut","ChIJdelHE-cW2jER6p9n9zTDb2I"
"Hany's TheBrunchStore","ChIJzwQa3A492jERw-JZJUj3akE"
"myVillage","ChIJe9klyv8W2jERYNGDiZ86kbw"
"350A 雄煮炒","ChIJA-7LOHIW2jERhTH7J5Wd0UA"
"Peppermint Park","ChIJ8RVyfW0Z2jERijbViuPklfQ"
"Maki-San","ChIJvwAUTRgY2jERiHyrVtFyM0o"
"iTEA NEX","ChIJvRGdwKYX2jEReLrMQigERVU"
